j1_ranking_normalizado,j1_porc_victorias,j1_aces_normalizado,j1_media_1servicioganado,j1_media_juegosganadosconservicio,j1_media_breakpointganados,j1_media_juegosganadosdevolviendo,j1_racha,j2_ranking_normalizado,j2_porc_victorias,j2_aces_normalizado,j2_media_1servicioganado,j2_media_juegosganadosconservicio,j2_media_breakpointganados,j2_media_juegosganadosdevolviendo,j2_racha,clase
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.2,0.68,0.64,0.77,0.86,0.42,0.23,0.5,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.72,1.0,0.82,0.93,0.41,0.16,0.5,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.4,0.14,0.7,0.81,0.38,0.22,0.67,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.6,0.59,0.1,0.67,0.76,0.45,0.29,0.67,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.2,0.92,0.1,0.74,0.88,0.45,0.32,0.83,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.41,0.06,0.64,0.68,0.44,0.25,0.67,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.3,0.14,0.7,0.75,0.49,0.25,0.17,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.5,0.04,0.62,0.63,0.39,0.32,0.67,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.68,0.27,0.75,0.81,0.34,0.24,0.67,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,1.0,0.43,0.1,0.75,0.83,0.31,0.21,0.33,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.5,0.15,0.72,0.74,0.43,0.22,0.5,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.6,0.45,0.18,0.7,0.76,0.35,0.19,0.5,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.59,0.96,0.78,0.9,0.33,0.12,0.5,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,1.0,0.55,0.0,0.61,0.6,0.42,0.26,0.67,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.2,0.72,0.55,0.79,0.92,0.44,0.26,0.5,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.5,0.5,0.76,0.81,0.38,0.25,0.33,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.47,0.01,0.67,0.75,0.38,0.18,0.33,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.68,0.27,0.75,0.81,0.34,0.24,0.67,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.46,0.16,0.7,0.76,0.37,0.19,0.33,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.8,0.49,0.53,0.78,0.87,0.29,0.11,0.5,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.58,0.2,0.72,0.81,0.43,0.28,0.83,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,W
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.2,0.71,0.32,0.72,0.83,0.41,0.28,0.33,L
0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,0.4,0.52,0.33,0.72,0.82,0.49,0.22,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.8,0.37,0.15,0.71,0.77,0.39,0.15,0.67,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.4,0.59,0.96,0.78,0.9,0.33,0.12,0.5,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,1.0,0.69,0.06,0.72,0.77,0.29,0.13,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,1.0,0.73,0.2,0.75,0.78,0.33,0.17,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.8,0.52,0.23,0.68,0.79,0.35,0.18,0.17,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,1.0,0.23,0.04,0.69,0.78,0.24,0.14,0.33,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.4,0.72,1.0,0.82,0.93,0.41,0.16,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,1.0,0.51,0.29,0.73,0.82,0.31,0.14,0.67,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,1.0,0.47,0.04,0.67,0.64,0.34,0.16,0.17,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.6,0.52,0.47,0.77,0.84,0.36,0.17,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.4,0.72,1.0,0.82,0.93,0.41,0.16,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.8,0.4,0.23,0.73,0.76,0.35,0.18,0.17,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.4,0.53,0.22,0.72,0.77,0.49,0.25,0.67,W
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.2,0.86,0.47,0.73,0.83,0.42,0.32,0.83,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,0.6,0.52,0.47,0.77,0.84,0.36,0.17,0.5,L
0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,1.0,0.61,0.15,0.79,0.91,0.36,0.09,0.67,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.4,0.7,0.11,0.68,0.78,0.38,0.31,0.67,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.52,0.47,0.77,0.84,0.36,0.17,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.2,0.68,0.2,0.71,0.83,0.45,0.31,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.37,0.15,0.71,0.77,0.39,0.15,0.67,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.48,0.17,0.66,0.76,0.45,0.21,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,1.0,0.47,0.04,0.67,0.64,0.34,0.16,0.17,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.4,0.6,0.3,0.73,0.81,0.39,0.23,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.55,0.0,0.0,0.0,0.0,0.0,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.2,0.69,0.69,0.78,0.87,0.39,0.25,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.5,0.37,0.75,0.82,0.4,0.22,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.64,0.21,0.71,0.8,0.42,0.24,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.2,0.86,0.47,0.73,0.83,0.42,0.32,0.83,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.52,0.16,0.81,0.88,0.48,0.18,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,1.0,0.52,0.15,0.73,0.76,0.47,0.26,0.33,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.52,0.16,0.81,0.88,0.48,0.18,0.5,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.5,0.04,0.62,0.63,0.39,0.32,0.67,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.26,0.02,0.61,0.67,0.55,0.12,0.17,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.2,0.72,0.55,0.79,0.92,0.44,0.26,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.4,0.61,0.2,0.68,0.78,0.38,0.27,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,1.0,0.31,0.01,0.7,0.76,0.43,0.18,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.26,0.02,0.61,0.67,0.55,0.12,0.17,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.2,0.71,0.32,0.72,0.83,0.41,0.28,0.33,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.62,0.25,0.73,0.82,0.36,0.17,0.83,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.53,0.13,0.72,0.8,0.33,0.2,0.67,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.64,0.21,0.71,0.8,0.42,0.24,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.8,0.52,0.25,0.72,0.79,0.41,0.21,0.5,W
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.59,0.62,0.76,0.85,0.37,0.17,0.33,L
0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.26,0.02,0.61,0.67,0.55,0.12,0.17,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.4,0.5,0.5,0.76,0.81,0.38,0.25,0.33,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.52,0.04,0.66,0.64,0.34,0.26,0.67,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,1.0,0.62,0.06,0.69,0.79,0.34,0.23,0.5,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,1.0,0.36,0.14,0.72,0.82,0.31,0.16,0.33,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.2,0.68,0.2,0.71,0.83,0.45,0.31,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.4,0.62,0.75,0.8,0.84,0.4,0.2,0.67,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.4,0.72,1.0,0.82,0.93,0.41,0.16,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.52,0.33,0.71,0.81,0.38,0.2,0.33,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,1.0,0.33,0.02,0.7,0.78,0.44,0.17,0.5,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.47,0.1,0.63,0.67,0.45,0.25,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,1.0,0.62,0.06,0.69,0.79,0.34,0.23,0.5,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.59,0.62,0.76,0.85,0.37,0.17,0.33,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.4,0.61,0.2,0.68,0.78,0.38,0.27,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,1.0,0.73,0.2,0.75,0.78,0.33,0.17,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.59,0.1,0.67,0.76,0.45,0.29,0.67,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,1.0,0.69,0.06,0.72,0.77,0.29,0.13,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.5,0.24,0.76,0.84,0.33,0.14,0.5,L
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.5,0.15,0.72,0.74,0.43,0.22,0.5,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.45,0.18,0.7,0.76,0.35,0.19,0.5,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.53,0.13,0.72,0.8,0.33,0.2,0.67,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.39,0.07,0.67,0.74,0.36,0.23,0.5,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.36,0.02,0.76,0.79,0.28,0.23,0.33,W
0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,0.8,0.52,0.04,0.66,0.64,0.34,0.26,0.67,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.43,0.15,0.76,0.81,0.41,0.16,0.67,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.43,0.05,0.67,0.79,0.41,0.23,0.67,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.4,0.59,0.96,0.78,0.9,0.33,0.12,0.5,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.2,0.68,0.64,0.77,0.86,0.42,0.23,0.5,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.2,0.86,0.47,0.73,0.83,0.42,0.32,0.83,L
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.27,0.14,0.66,0.74,0.38,0.21,0.17,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.4,0.72,1.0,0.82,0.93,0.41,0.16,0.5,L
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.43,0.15,0.76,0.81,0.41,0.16,0.67,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.4,0.7,0.11,0.68,0.78,0.38,0.31,0.67,L
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.3,0.14,0.7,0.75,0.49,0.25,0.17,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.8,0.39,0.05,0.67,0.65,0.43,0.28,0.33,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.4,0.58,0.2,0.72,0.81,0.43,0.28,0.83,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.6,0.67,0.23,0.7,0.77,0.45,0.2,0.5,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.6,0.48,0.17,0.66,0.76,0.45,0.21,0.5,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,1.0,0.38,0.07,0.74,0.75,0.3,0.15,0.33,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.4,0.53,0.22,0.72,0.77,0.49,0.25,0.67,L
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,1.0,0.51,0.29,0.73,0.82,0.31,0.14,0.67,W
0.4,0.74,0.23,0.73,0.78,0.36,0.26,0.83,0.6,0.53,0.25,0.72,0.71,0.37,0.25,0.5,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,1.0,0.69,0.06,0.72,0.77,0.29,0.13,0.5,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.92,0.1,0.74,0.88,0.45,0.32,0.83,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.6,0.46,0.1,0.65,0.68,0.42,0.21,0.67,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.52,0.51,0.75,0.83,0.41,0.22,0.33,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.92,0.46,0.75,0.89,0.48,0.37,1.0,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,1.0,0.38,0.07,0.74,0.75,0.3,0.15,0.33,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,1.0,0.47,0.04,0.68,0.72,0.37,0.19,0.67,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.92,0.46,0.75,0.89,0.48,0.37,1.0,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.8,0.37,0.15,0.71,0.77,0.39,0.15,0.67,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.4,0.68,0.27,0.75,0.81,0.34,0.24,0.67,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.6,0.62,0.25,0.73,0.82,0.36,0.17,0.83,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.86,0.47,0.73,0.83,0.42,0.32,0.83,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.6,0.67,0.23,0.7,0.77,0.45,0.2,0.5,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.8,0.0,0.01,0.64,0.7,0.4,0.17,0.0,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.2,0.72,0.55,0.79,0.92,0.44,0.26,0.5,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.8,0.58,0.25,0.72,0.78,0.4,0.29,0.5,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,1.0,0.38,0.0,0.56,0.5,0.33,0.05,0.33,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,1.0,0.44,0.04,0.8,0.81,0.44,0.12,0.17,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.8,0.3,0.14,0.7,0.75,0.49,0.25,0.17,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,L
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,1.0,0.45,0.26,0.7,0.74,0.37,0.22,0.83,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.6,0.46,0.1,0.65,0.68,0.42,0.21,0.67,W
0.6,0.48,0.17,0.71,0.76,0.33,0.2,0.5,0.4,0.53,0.22,0.72,0.77,0.49,0.25,0.67,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.1,0.01,0.73,0.74,0.28,0.19,0.17,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,1.0,0.43,0.0,0.0,0.0,0.0,0.0,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,1.0,0.43,0.1,0.75,0.83,0.31,0.21,0.33,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.53,0.25,0.72,0.71,0.37,0.25,0.5,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.47,0.1,0.63,0.67,0.45,0.25,0.5,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.4,0.58,0.2,0.72,0.81,0.43,0.28,0.83,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.46,0.16,0.7,0.76,0.37,0.19,0.33,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.4,0.4,0.14,0.7,0.81,0.38,0.22,0.67,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.52,0.47,0.77,0.84,0.36,0.17,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.43,0.15,0.76,0.81,0.41,0.16,0.67,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.35,0.18,0.7,0.76,0.37,0.21,0.5,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.55,0.0,0.0,0.0,0.0,0.0,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.4,0.62,0.75,0.8,0.84,0.4,0.2,0.67,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.53,0.13,0.72,0.8,0.33,0.2,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.2,0.69,0.69,0.78,0.87,0.39,0.25,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.25,0.09,0.69,0.74,0.52,0.35,0.17,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.2,0.68,0.64,0.77,0.86,0.42,0.23,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.43,0.15,0.76,0.81,0.41,0.16,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.4,0.4,0.14,0.7,0.81,0.38,0.22,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.59,0.62,0.76,0.85,0.37,0.17,0.33,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,1.0,0.73,0.2,0.75,0.78,0.33,0.17,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.48,0.1,0.69,0.74,0.35,0.24,0.5,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,1.0,0.45,0.11,0.73,0.77,0.27,0.13,0.5,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.59,0.1,0.67,0.76,0.45,0.29,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,1.0,0.51,0.29,0.73,0.82,0.31,0.14,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.2,0.71,0.32,0.72,0.83,0.41,0.28,0.33,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.4,0.68,0.27,0.75,0.81,0.34,0.24,0.67,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.8,0.52,0.23,0.68,0.79,0.35,0.18,0.17,L
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.6,0.5,0.34,0.71,0.78,0.44,0.25,0.33,W
0.6,0.58,0.14,0.68,0.77,0.46,0.25,0.83,0.4,0.5,0.5,0.76,0.81,0.38,0.25,0.33,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.43,0.24,0.77,0.85,0.33,0.17,0.5,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.35,0.18,0.7,0.76,0.37,0.21,0.5,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.53,0.25,0.72,0.71,0.37,0.25,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.68,0.2,0.71,0.83,0.45,0.31,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.68,0.64,0.77,0.86,0.42,0.23,0.5,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.71,0.32,0.72,0.83,0.41,0.28,0.33,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.45,0.18,0.7,0.76,0.35,0.19,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.5,0.09,0.65,0.68,0.33,0.21,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.68,0.64,0.77,0.86,0.42,0.23,0.5,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.27,0.21,0.71,0.82,0.34,0.18,0.17,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,1.0,0.44,0.04,0.7,0.76,0.5,0.13,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,1.0,0.67,0.06,0.67,0.69,0.34,0.22,0.67,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.86,0.47,0.73,0.83,0.42,0.32,0.83,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.4,0.59,0.96,0.78,0.9,0.33,0.12,0.5,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.52,0.23,0.68,0.79,0.35,0.18,0.17,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.92,0.46,0.75,0.89,0.48,0.37,1.0,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.3,0.14,0.7,0.75,0.49,0.25,0.17,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.48,0.1,0.69,0.74,0.35,0.24,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.2,0.69,0.69,0.78,0.87,0.39,0.25,0.5,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,1.0,0.52,0.15,0.73,0.76,0.47,0.26,0.33,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.59,0.1,0.67,0.76,0.45,0.29,0.67,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,1.0,0.38,0.02,0.76,0.79,0.13,0.03,0.17,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,1.0,0.43,0.1,0.75,0.83,0.31,0.21,0.33,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.55,0.0,0.0,0.0,0.0,0.0,0.5,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.52,0.23,0.68,0.79,0.35,0.18,0.17,L
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.8,0.43,0.05,0.67,0.79,0.41,0.23,0.67,W
0.6,0.46,0.09,0.68,0.79,0.38,0.18,0.5,0.6,0.5,0.37,0.75,0.82,0.4,0.22,0.5,L
0.8,0.5,0.09,0.65,0.68,0.33,0.21,0.5,0.8,0.57,0.28,0.72,0.74,0.38,0.22,0.5,L
0.8,0.5,0.09,0.65,0.68,0.33,0.21,0.5,1.0,0.69,0.06,0.72,0.77,0.29,0.13,0.5,W
0.8,0.5,0.09,0.65,0.68,0.33,0.21,0.5,0.4,0.59,0.96,0.78,0.9,0.33,0.12,0.5,W
